,District_Name,Market_Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price_Date
0,Agra,Achnera,Potato,Desi,FAQ,900,1000,950,30 Dec 2020
1,Agra,Achnera,Potato,Desi,FAQ,800,900,850,29 Dec 2020
2,Agra,Achnera,Potato,Desi,FAQ,850,950,900,28 Dec 2020
3,Agra,Achnera,Potato,Desi,FAQ,800,900,850,27 Dec 2020
4,Agra,Achnera,Potato,Desi,FAQ,800,900,850,26 Dec 2020
5,Agra,Achnera,Potato,Desi,FAQ,800,900,850,25 Dec 2020
6,Agra,Achnera,Potato,Desi,FAQ,950,1050,1000,23 Dec 2020
7,Agra,Achnera,Potato,Desi,FAQ,820,920,870,22 Dec 2020
8,Agra,Achnera,Potato,Desi,FAQ,800,900,850,21 Dec 2020
9,Agra,Achnera,Potato,Desi,FAQ,800,900,850,20 Dec 2020
10,Agra,Achnera,Potato,Desi,FAQ,950,1050,1000,19 Dec 2020
11,Agra,Achnera,Potato,Desi,FAQ,1000,1100,1050,18 Dec 2020
12,Agra,Achnera,Potato,Desi,FAQ,1350,1450,1400,16 Dec 2020
13,Agra,Achnera,Potato,Desi,FAQ,1400,1500,1450,15 Dec 2020
14,Agra,Achnera,Potato,Desi,FAQ,1700,1800,1750,14 Dec 2020
15,Agra,Achnera,Potato,Desi,FAQ,1700,1800,1750,13 Dec 2020
16,Agra,Achnera,Potato,Desi,FAQ,1650,1750,1700,12 Dec 2020
17,Agra,Achnera,Potato,Desi,FAQ,2000,2100,2050,11 Dec 2020
18,Agra,Achnera,Potato,Desi,FAQ,2300,2400,2350,09 Dec 2020
19,Agra,Achnera,Potato,Desi,FAQ,2350,2450,2400,08 Dec 2020
20,Agra,Achnera,Potato,Desi,FAQ,2550,2650,2600,07 Dec 2020
21,Agra,Achnera,Potato,Desi,FAQ,2650,2750,2700,06 Dec 2020
22,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,05 Dec 2020
23,Agra,Achnera,Potato,Desi,FAQ,2800,2880,2840,04 Dec 2020
24,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,02 Dec 2020
25,Agra,Achnera,Potato,Desi,FAQ,2840,2940,2890,01 Dec 2020
26,Agra,Achnera,Potato,Desi,FAQ,2830,2930,2880,30 Nov 2020
27,Agra,Achnera,Potato,Desi,FAQ,3750,3850,3800,29 Nov 2020
28,Agra,Achnera,Potato,Desi,FAQ,2820,2900,2860,28 Nov 2020
29,Agra,Achnera,Potato,Desi,FAQ,2830,2910,2870,27 Nov 2020
30,Agra,Achnera,Potato,Desi,FAQ,2850,2950,2900,25 Nov 2020
31,Agra,Achnera,Potato,Desi,FAQ,2850,2950,2900,24 Nov 2020
32,Agra,Achnera,Potato,Desi,FAQ,2840,2920,2880,23 Nov 2020
33,Agra,Achnera,Potato,Desi,FAQ,2820,2900,2860,22 Nov 2020
34,Agra,Achnera,Potato,Desi,FAQ,2840,2920,2880,21 Nov 2020
35,Agra,Achnera,Potato,Desi,FAQ,2850,2950,2900,20 Nov 2020
36,Agra,Achnera,Potato,Desi,FAQ,2840,2920,2880,18 Nov 2020
37,Agra,Achnera,Potato,Desi,FAQ,2800,2880,2840,17 Nov 2020
38,Agra,Achnera,Potato,Desi,FAQ,2800,2880,2840,16 Nov 2020
39,Agra,Achnera,Potato,Desi,FAQ,2800,2860,2830,15 Nov 2020
40,Agra,Achnera,Potato,Desi,FAQ,2800,2860,2830,14 Nov 2020
41,Agra,Achnera,Potato,Desi,FAQ,2800,2880,2840,13 Nov 2020
42,Agra,Achnera,Potato,Desi,FAQ,2780,2860,2820,11 Nov 2020
43,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,10 Nov 2020
44,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,09 Nov 2020
45,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,08 Nov 2020
46,Agra,Achnera,Potato,Desi,FAQ,2780,2860,2820,07 Nov 2020
47,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,06 Nov 2020
48,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,04 Nov 2020
49,Agra,Achnera,Potato,Desi,FAQ,2750,2850,2800,03 Nov 2020
50,Agra,Achnera,Potato,Desi,FAQ,2640,2720,2680,02 Nov 2020
51,Agra,Achnera,Potato,Desi,FAQ,2740,2820,2780,01 Nov 2020
52,Agra,Achnera,Potato,Desi,FAQ,2600,2700,2650,31 Oct 2020
53,Agra,Achnera,Potato,Desi,FAQ,2600,2680,2640,30 Oct 2020
54,Agra,Achnera,Potato,Desi,FAQ,2600,2700,2650,28 Oct 2020
55,Agra,Achnera,Potato,Desi,FAQ,2700,2780,2740,27 Oct 2020
56,Agra,Achnera,Potato,Desi,FAQ,2550,2650,2600,26 Oct 2020
57,Agra,Achnera,Potato,Desi,FAQ,2550,2650,2600,25 Oct 2020
58,Agra,Achnera,Potato,Desi,FAQ,2550,2650,2600,24 Oct 2020
59,Agra,Achnera,Potato,Desi,FAQ,2500,2580,2540,23 Oct 2020
60,Agra,Achnera,Potato,Desi,FAQ,2500,2600,2550,21 Oct 2020
61,Agra,Achnera,Potato,Desi,FAQ,2500,2600,2550,20 Oct 2020
62,Agra,Achnera,Potato,Desi,FAQ,2450,2550,2500,19 Oct 2020
63,Agra,Achnera,Potato,Desi,FAQ,2450,2550,2500,18 Oct 2020
64,Agra,Achnera,Potato,Desi,FAQ,2450,2550,2500,17 Oct 2020
65,Agra,Achnera,Potato,Desi,FAQ,2450,2550,2500,16 Oct 2020
66,Agra,Achnera,Potato,Desi,FAQ,2400,2500,2450,14 Oct 2020
67,Agra,Achnera,Potato,Desi,FAQ,2500,2560,2530,13 Oct 2020
68,Agra,Achnera,Potato,Desi,FAQ,2500,2580,2540,12 Oct 2020
69,Agra,Achnera,Potato,Desi,FAQ,2500,2580,2540,11 Oct 2020
70,Agra,Achnera,Potato,Desi,FAQ,2500,2560,2530,10 Oct 2020
71,Agra,Achnera,Potato,Desi,FAQ,2470,2530,2500,07 Oct 2020
72,Agra,Achnera,Potato,Desi,FAQ,2480,2560,2520,06 Oct 2020
73,Agra,Achnera,Potato,Desi,FAQ,2500,2580,2540,05 Oct 2020
74,Agra,Achnera,Potato,Desi,FAQ,2460,2540,2500,04 Oct 2020
75,Agra,Achnera,Potato,Desi,FAQ,2400,2500,2450,03 Oct 2020
76,Agra,Achnera,Potato,Desi,FAQ,2400,2500,2450,02 Oct 2020
77,Agra,Achnera,Potato,Desi,FAQ,2420,2500,2460,30 Sep 2020
78,Agra,Achnera,Potato,Desi,FAQ,2400,2500,2450,29 Sep 2020
79,Agra,Achnera,Potato,Desi,FAQ,2400,2480,2440,28 Sep 2020
80,Agra,Achnera,Potato,Desi,FAQ,2380,2460,2420,27 Sep 2020
81,Agra,Achnera,Potato,Desi,FAQ,2300,2400,2350,26 Sep 2020
82,Agra,Achnera,Potato,Desi,FAQ,2350,2450,2400,25 Sep 2020
83,Agra,Achnera,Potato,Desi,FAQ,2270,2350,2310,23 Sep 2020
84,Agra,Achnera,Potato,Desi,FAQ,2280,2360,2320,22 Sep 2020
85,Agra,Achnera,Potato,Desi,FAQ,2250,2350,2300,21 Sep 2020
86,Agra,Achnera,Potato,Desi,FAQ,2200,2300,2250,20 Sep 2020
87,Agra,Achnera,Potato,Desi,FAQ,2240,2340,2290,19 Sep 2020
88,Agra,Achnera,Potato,Desi,FAQ,2200,2350,2250,18 Sep 2020
89,Agra,Achnera,Potato,Desi,FAQ,2200,2300,2250,16 Sep 2020
90,Agra,Achnera,Potato,Desi,FAQ,2150,2250,2200,15 Sep 2020
91,Agra,Achnera,Potato,Desi,FAQ,2100,2200,2150,14 Sep 2020
92,Agra,Achnera,Potato,Desi,FAQ,2050,2150,2100,13 Sep 2020
93,Agra,Achnera,Potato,Desi,FAQ,2060,2140,2100,12 Sep 2020
94,Agra,Achnera,Potato,Desi,FAQ,2050,2150,2100,11 Sep 2020
95,Agra,Achnera,Potato,Potato,FAQ,2050,2150,2100,10 Sep 2020
96,Agra,Achnera,Potato,Desi,FAQ,2030,2130,2080,09 Sep 2020
97,Agra,Achnera,Potato,Desi,FAQ,2020,2120,2080,08 Sep 2020
98,Agra,Achnera,Potato,Desi,FAQ,2020,2100,2060,07 Sep 2020
99,Agra,Achnera,Potato,Desi,FAQ,2000,2060,2030,05 Sep 2020
100,Agra,Achnera,Potato,Desi,FAQ,1970,2030,2000,04 Sep 2020
101,Agra,Achnera,Potato,Desi,FAQ,2010,2090,2050,03 Sep 2020
102,Agra,Achnera,Potato,Desi,FAQ,2000,2080,2040,02 Sep 2020
103,Agra,Achnera,Potato,Desi,FAQ,1950,2050,2000,01 Sep 2020
104,Agra,Achnera,Potato,Desi,FAQ,2020,2100,2060,31 Aug 2020
105,Agra,Achnera,Potato,Desi,FAQ,2000,2080,2040,30 Aug 2020
106,Agra,Achnera,Potato,Desi,FAQ,2000,2100,2050,29 Aug 2020
107,Agra,Achnera,Potato,Desi,FAQ,2000,2100,2050,28 Aug 2020
108,Agra,Achnera,Potato,Desi,FAQ,2040,2120,2080,26 Aug 2020
109,Agra,Achnera,Potato,Desi,FAQ,2000,2100,2050,25 Aug 2020
110,Agra,Achnera,Potato,Desi,FAQ,1930,2030,1980,24 Aug 2020
111,Agra,Achnera,Potato,Desi,FAQ,1940,2020,1980,23 Aug 2020
112,Agra,Achnera,Potato,Desi,FAQ,1930,2010,1970,22 Aug 2020
113,Agra,Achnera,Potato,Desi,FAQ,1920,2000,1960,21 Aug 2020
114,Agra,Achnera,Potato,Desi,FAQ,1900,1960,1930,19 Aug 2020
115,Agra,Achnera,Potato,Desi,FAQ,1930,2030,1980,18 Aug 2020
116,Agra,Achnera,Potato,Desi,FAQ,1900,1960,1930,17 Aug 2020
117,Agra,Achnera,Potato,Desi,FAQ,1900,1960,1930,16 Aug 2020
118,Agra,Achnera,Potato,Desi,FAQ,1900,1960,1930,15 Aug 2020
119,Agra,Achnera,Potato,Desi,FAQ,1900,1980,1940,14 Aug 2020
120,Agra,Achnera,Potato,Desi,FAQ,1870,1930,1900,12 Aug 2020
121,Agra,Achnera,Potato,Desi,FAQ,1880,1960,1920,11 Aug 2020
122,Agra,Achnera,Potato,Desi,FAQ,1900,1940,1920,10 Aug 2020
123,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,09 Aug 2020
124,Agra,Achnera,Potato,Desi,FAQ,1840,1920,1880,08 Aug 2020
125,Agra,Achnera,Potato,Desi,FAQ,1870,1930,1900,07 Aug 2020
126,Agra,Achnera,Potato,Desi,FAQ,1860,1940,1900,05 Aug 2020
127,Agra,Achnera,Potato,Desi,FAQ,1850,1930,1890,04 Aug 2020
128,Agra,Achnera,Potato,Desi,FAQ,1860,1940,1900,03 Aug 2020
129,Agra,Achnera,Potato,Desi,FAQ,1850,1930,1890,02 Aug 2020
130,Agra,Achnera,Potato,Desi,FAQ,1830,1930,1880,01 Aug 2020
131,Agra,Achnera,Potato,Desi,FAQ,1820,1900,1860,31 Jul 2020
132,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,27 Jul 2020
133,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,26 Jul 2020
134,Agra,Achnera,Potato,Desi,FAQ,1800,1840,1820,25 Jul 2020
135,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,24 Jul 2020
136,Agra,Achnera,Potato,Desi,FAQ,1750,1850,1800,22 Jul 2020
137,Agra,Achnera,Potato,Desi,FAQ,1840,1920,1880,21 Jul 2020
138,Agra,Achnera,Potato,Desi,FAQ,1800,1880,1840,20 Jul 2020
139,Agra,Achnera,Potato,Desi,FAQ,1760,1840,1800,19 Jul 2020
140,Agra,Achnera,Potato,Desi,FAQ,1760,1820,1790,18 Jul 2020
141,Agra,Achnera,Potato,Desi,FAQ,1750,1850,1800,17 Jul 2020
142,Agra,Achnera,Potato,Desi,FAQ,1700,1750,1725,15 Jul 2020
143,Agra,Achnera,Potato,Desi,FAQ,1720,1820,1770,14 Jul 2020
144,Agra,Achnera,Potato,Desi,FAQ,1730,1830,1780,13 Jul 2020
145,Agra,Achnera,Potato,Desi,FAQ,1650,1710,1680,10 Jul 2020
146,Agra,Achnera,Potato,Desi,FAQ,1580,1650,1620,08 Jul 2020
147,Agra,Achnera,Potato,Desi,FAQ,1550,1650,1600,07 Jul 2020
148,Agra,Achnera,Potato,Desi,FAQ,1520,1600,1560,06 Jul 2020
149,Agra,Achnera,Potato,Desi,FAQ,1500,1580,1540,05 Jul 2020
150,Agra,Achnera,Potato,Desi,FAQ,1500,1600,1550,04 Jul 2020
151,Agra,Achnera,Potato,Desi,FAQ,1470,1530,1500,03 Jul 2020
152,Agra,Achnera,Potato,Desi,FAQ,1440,1530,1490,01 Jul 2020
153,Agra,Achnera,Potato,Desi,FAQ,1430,1490,1460,30 Jun 2020
154,Agra,Achnera,Potato,Desi,FAQ,1430,1500,1470,29 Jun 2020
155,Agra,Achnera,Potato,Desi,FAQ,1410,1490,1450,28 Jun 2020
156,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,27 Jun 2020
157,Agra,Achnera,Potato,Desi,FAQ,1430,1500,1470,26 Jun 2020
158,Agra,Achnera,Potato,Desi,FAQ,1440,1510,1480,24 Jun 2020
159,Agra,Achnera,Potato,Desi,FAQ,1430,1530,1480,23 Jun 2020
160,Agra,Achnera,Potato,Desi,FAQ,1480,1560,1520,22 Jun 2020
161,Agra,Achnera,Potato,Desi,FAQ,1450,1550,1500,21 Jun 2020
162,Agra,Achnera,Potato,Desi,FAQ,1400,1500,1450,20 Jun 2020
163,Agra,Achnera,Potato,Desi,FAQ,1420,1480,1450,19 Jun 2020
164,Agra,Achnera,Potato,Desi,FAQ,1450,1500,1480,17 Jun 2020
165,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,16 Jun 2020
166,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,15 Jun 2020
167,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,14 Jun 2020
168,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,13 Jun 2020
169,Agra,Achnera,Potato,Desi,FAQ,1400,1460,1430,12 Jun 2020
170,Agra,Achnera,Potato,Desi,FAQ,1400,1480,1440,10 Jun 2020
171,Agra,Achnera,Potato,Desi,FAQ,1400,1460,1430,09 Jun 2020
172,Agra,Achnera,Potato,Desi,FAQ,1380,1460,1420,08 Jun 2020
173,Agra,Achnera,Potato,Desi,FAQ,1350,1450,1400,07 Jun 2020
174,Agra,Achnera,Potato,Desi,FAQ,1370,1430,1400,06 Jun 2020
175,Agra,Achnera,Potato,Desi,FAQ,1360,1440,1400,05 Jun 2020
176,Agra,Achnera,Potato,Desi,FAQ,1340,1400,1370,03 Jun 2020
177,Agra,Achnera,Potato,Desi,FAQ,1320,1400,1360,02 Jun 2020
178,Agra,Achnera,Potato,Desi,FAQ,1330,1400,1370,01 Jun 2020
179,Agra,Achnera,Potato,Desi,FAQ,1320,1380,1350,31 May 2020
180,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,30 May 2020
181,Agra,Achnera,Potato,Desi,FAQ,1300,1370,1335,29 May 2020
182,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,27 May 2020
183,Agra,Achnera,Potato,Desi,FAQ,1320,1380,1350,26 May 2020
184,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,25 May 2020
185,Agra,Achnera,Potato,Desi,FAQ,1300,1360,1330,24 May 2020
186,Agra,Achnera,Potato,Desi,FAQ,1300,1390,1345,23 May 2020
187,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,22 May 2020
188,Agra,Achnera,Potato,Desi,FAQ,1240,1340,1290,20 May 2020
189,Agra,Achnera,Potato,Desi,FAQ,1200,1260,1230,19 May 2020
190,Agra,Achnera,Potato,Desi,FAQ,1200,1280,1240,18 May 2020
191,Agra,Achnera,Potato,Desi,FAQ,1200,1280,1240,17 May 2020
192,Agra,Achnera,Potato,Desi,FAQ,1330,1390,1360,16 May 2020
193,Agra,Achnera,Potato,Desi,FAQ,1280,1380,1320,15 May 2020
194,Agra,Achnera,Potato,Desi,FAQ,1270,1370,1320,13 May 2020
195,Agra,Achnera,Potato,Desi,FAQ,1270,1350,1310,12 May 2020
196,Agra,Achnera,Potato,Desi,FAQ,1260,1340,1300,11 May 2020
197,Agra,Achnera,Potato,Desi,FAQ,1240,1340,1290,10 May 2020
198,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,09 May 2020
199,Agra,Achnera,Potato,Desi,FAQ,1220,1320,1270,08 May 2020
200,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,06 May 2020
201,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,05 May 2020
202,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,04 May 2020
203,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,03 May 2020
204,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,02 May 2020
205,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,01 May 2020
206,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,29 Apr 2020
207,Agra,Achnera,Potato,Desi,FAQ,1300,1380,1340,28 Apr 2020
208,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,27 Apr 2020
209,Agra,Achnera,Potato,Desi,FAQ,1280,1380,1330,25 Apr 2020
210,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,24 Apr 2020
211,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,23 Apr 2020
212,Agra,Achnera,Potato,Desi,FAQ,1280,1340,1310,22 Apr 2020
213,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,21 Apr 2020
214,Agra,Achnera,Potato,Desi,FAQ,1200,1320,1260,20 Apr 2020
215,Agra,Achnera,Potato,Desi,FAQ,1220,1320,1270,19 Apr 2020
216,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,18 Apr 2020
217,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,17 Apr 2020
218,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,15 Apr 2020
219,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,14 Apr 2020
220,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,13 Apr 2020
221,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,12 Apr 2020
222,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,11 Apr 2020
223,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,10 Apr 2020
224,Agra,Achnera,Potato,Desi,FAQ,1230,1350,1290,08 Apr 2020
225,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,07 Apr 2020
226,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,06 Apr 2020
227,Agra,Achnera,Potato,Desi,FAQ,1100,1200,1150,05 Apr 2020
228,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,04 Apr 2020
229,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,03 Apr 2020
230,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,01 Apr 2020
231,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,31 Mar 2020
232,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,30 Mar 2020
233,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,29 Mar 2020
234,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,28 Mar 2020
235,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,27 Mar 2020
236,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,25 Mar 2020
237,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,24 Mar 2020
238,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,23 Mar 2020
239,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,22 Mar 2020
240,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,21 Mar 2020
241,Agra,Achnera,Potato,Desi,FAQ,1200,1260,1230,20 Mar 2020
242,Agra,Achnera,Potato,Desi,FAQ,1150,1250,1200,18 Mar 2020
243,Agra,Achnera,Potato,Desi,FAQ,1140,1220,1180,17 Mar 2020
244,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,16 Mar 2020
245,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,15 Mar 2020
246,Agra,Achnera,Potato,Desi,FAQ,1180,1260,1220,14 Mar 2020
247,Agra,Achnera,Potato,Desi,FAQ,1180,1240,1210,13 Mar 2020
248,Agra,Achnera,Potato,Desi,FAQ,1050,1150,1100,09 Mar 2020
249,Agra,Achnera,Potato,Desi,FAQ,1050,1150,1100,08 Mar 2020
250,Agra,Achnera,Potato,Desi,FAQ,1050,1150,1100,07 Mar 2020
251,Agra,Achnera,Potato,Desi,FAQ,900,1000,950,06 Mar 2020
252,Agra,Achnera,Potato,Desi,FAQ,800,900,850,04 Mar 2020
253,Agra,Achnera,Potato,Desi,FAQ,800,900,850,03 Mar 2020
254,Agra,Achnera,Potato,Desi,FAQ,800,880,840,02 Mar 2020
255,Agra,Achnera,Potato,Desi,FAQ,800,880,840,01 Mar 2020
256,Agra,Achnera,Potato,Desi,FAQ,820,900,860,29 Feb 2020
257,Agra,Achnera,Potato,Desi,FAQ,800,900,850,28 Feb 2020
258,Agra,Achnera,Potato,Desi,FAQ,860,940,900,26 Feb 2020
259,Agra,Achnera,Potato,Desi,FAQ,840,900,870,25 Feb 2020
260,Agra,Achnera,Potato,Desi,FAQ,860,900,880,24 Feb 2020
261,Agra,Achnera,Potato,Desi,FAQ,840,910,870,23 Feb 2020
262,Agra,Achnera,Potato,Desi,FAQ,840,920,880,22 Feb 2020
263,Agra,Achnera,Potato,Desi,FAQ,900,960,930,21 Feb 2020
264,Agra,Achnera,Potato,Desi,FAQ,900,960,930,19 Feb 2020
265,Agra,Achnera,Potato,Desi,FAQ,900,960,930,18 Feb 2020
266,Agra,Achnera,Potato,Desi,FAQ,870,950,910,17 Feb 2020
267,Agra,Achnera,Potato,Desi,FAQ,880,980,930,16 Feb 2020
268,Agra,Achnera,Potato,Desi,FAQ,850,950,900,15 Feb 2020
269,Agra,Achnera,Potato,Desi,FAQ,880,960,920,14 Feb 2020
270,Agra,Achnera,Potato,Desi,FAQ,900,980,940,12 Feb 2020
271,Agra,Achnera,Potato,Desi,FAQ,900,1000,950,11 Feb 2020
272,Agra,Achnera,Potato,Desi,FAQ,920,1000,960,10 Feb 2020
273,Agra,Achnera,Potato,Desi,FAQ,940,1000,970,09 Feb 2020
274,Agra,Achnera,Potato,Desi,FAQ,900,1000,950,08 Feb 2020
275,Agra,Achnera,Potato,Desi,FAQ,940,1010,970,07 Feb 2020
276,Agra,Achnera,Potato,Desi,FAQ,940,1020,980,05 Feb 2020
277,Agra,Achnera,Potato,Desi,FAQ,900,960,930,04 Feb 2020
278,Agra,Achnera,Potato,Desi,FAQ,940,1020,980,03 Feb 2020
279,Agra,Achnera,Potato,Desi,FAQ,1000,1080,1040,02 Feb 2020
280,Agra,Achnera,Potato,Desi,FAQ,1000,1100,1050,01 Feb 2020
281,Agra,Achnera,Potato,Desi,FAQ,1100,1180,1140,31 Jan 2020
282,Agra,Achnera,Potato,Desi,FAQ,1200,1280,1240,29 Jan 2020
283,Agra,Achnera,Potato,Desi,FAQ,1200,1280,1240,28 Jan 2020
284,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,27 Jan 2020
285,Agra,Achnera,Potato,Desi,FAQ,1200,1280,1240,25 Jan 2020
286,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,24 Jan 2020
287,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1240,22 Jan 2020
288,Agra,Achnera,Potato,Desi,FAQ,1220,1300,1260,21 Jan 2020
289,Agra,Achnera,Potato,Desi,FAQ,1220,1300,1260,20 Jan 2020
290,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,19 Jan 2020
291,Agra,Achnera,Potato,Desi,FAQ,1200,1260,1230,18 Jan 2020
292,Agra,Achnera,Potato,Desi,FAQ,1200,1260,1230,17 Jan 2020
293,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,15 Jan 2020
294,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,14 Jan 2020
295,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,13 Jan 2020
296,Agra,Achnera,Potato,Desi,FAQ,1200,1300,1250,12 Jan 2020
297,Agra,Achnera,Potato,Desi,FAQ,1220,1320,1260,11 Jan 2020
298,Agra,Achnera,Potato,Desi,FAQ,1220,1300,1260,10 Jan 2020
299,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,08 Jan 2020
300,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,07 Jan 2020
301,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,06 Jan 2020
302,Agra,Achnera,Potato,Desi,FAQ,1280,1360,1320,05 Jan 2020
303,Agra,Achnera,Potato,Desi,FAQ,1250,1350,1300,04 Jan 2020
304,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,03 Jan 2020
305,Agra,Achnera,Potato,Desi,FAQ,1300,1400,1350,01 Jan 2020
306,Agra,Agra,Potato,Desi,FAQ,800,1100,960,31 Dec 2020
307,Agra,Agra,Potato,Desi,FAQ,800,1050,940,30 Dec 2020
308,Agra,Agra,Potato,Desi,FAQ,800,1080,950,29 Dec 2020
309,Agra,Agra,Potato,Desi,FAQ,800,1100,950,28 Dec 2020
310,Agra,Agra,Potato,Desi,FAQ,850,1100,980,26 Dec 2020
311,Agra,Agra,Potato,Desi,FAQ,900,1100,990,25 Dec 2020
312,Agra,Agra,Potato,Desi,FAQ,880,1100,975,24 Dec 2020
313,Agra,Agra,Potato,Desi,FAQ,900,1100,980,23 Dec 2020
314,Agra,Agra,Potato,Desi,FAQ,850,1100,980,22 Dec 2020
315,Agra,Agra,Potato,Desi,FAQ,1000,1200,1110,21 Dec 2020
316,Agra,Agra,Potato,Desi,FAQ,1000,1200,1100,19 Dec 2020
317,Agra,Agra,Potato,Desi,FAQ,1100,1380,1250,18 Dec 2020
318,Agra,Agra,Potato,Desi,FAQ,950,1200,1050,17 Dec 2020
319,Agra,Agra,Potato,Desi,FAQ,1050,1300,1210,16 Dec 2020
320,Agra,Agra,Potato,Desi,FAQ,1300,1550,1450,15 Dec 2020
321,Agra,Agra,Potato,Desi,FAQ,1800,2000,1920,14 Dec 2020
322,Agra,Agra,Potato,Desi,FAQ,1850,2050,1950,12 Dec 2020
323,Agra,Agra,Potato,Desi,FAQ,1850,2050,1980,11 Dec 2020
324,Agra,Agra,Potato,Desi,FAQ,1900,2150,2050,10 Dec 2020
325,Agra,Agra,Potato,Desi,FAQ,1900,2100,2000,09 Dec 2020
326,Agra,Agra,Potato,Desi,FAQ,1900,2150,2050,07 Dec 2020
327,Agra,Agra,Potato,Desi,FAQ,2600,2850,2720,05 Dec 2020
328,Agra,Agra,Potato,Desi,FAQ,2800,3100,2950,04 Dec 2020
329,Agra,Agra,Potato,Desi,FAQ,2900,3100,3000,03 Dec 2020
330,Agra,Agra,Potato,Desi,FAQ,2900,3150,3050,02 Dec 2020
331,Agra,Agra,Potato,Desi,FAQ,2800,3100,2950,30 Nov 2020
332,Agra,Agra,Potato,Desi,FAQ,2800,3000,2900,28 Nov 2020
333,Agra,Agra,Potato,Desi,FAQ,2750,2950,2870,27 Nov 2020
334,Agra,Agra,Potato,Desi,FAQ,2750,2950,2880,26 Nov 2020
335,Agra,Agra,Potato,Desi,FAQ,2800,3000,2890,25 Nov 2020
336,Agra,Agra,Potato,Desi,FAQ,2800,3000,2900,24 Nov 2020
